student_id,age,gender,state,district,urban_rural,education_level,course_type,annual_family_income,family_members,earning_members,monthly_expenses,family_debt,medical_expenses,education_expenses,number_of_dependents,has_house,has_vehicle,land_area,previous_percentage,current_percentage,attendance_percentage,academic_consistency,subject_strength,internet_access,has_laptop,has_smartphone,school_quality_score,coaching_access,library_access,electricity_reliability,distance_to_school,single_parent,orphan,disability,serious_family_illness,first_generation_learner,natural_disaster_affected,emergency_expenses,recently_lost_income,other_special_circumstances,per_capita_income,dependency_ratio,expense_income_ratio,debt_burden_score,opportunity_gap_score,financial_need_score,academic_potential_score,vulnerability_score,special_circumstances_score,academic_improvement,final_score,scholarship_eligible
STU0862,23,Female,Uttar Pradesh,District_UTT_1,Rural,Higher Secondary,STEM,142000.0,6,1,11400.0,0.0,0,16900.0,5,1,0,1.97,83.83,91.43,60.43,0.7,Commerce,1,0,1,4,1,0,14.4,9.8,0,0,1,0,1,0,0,0,0,23666.666666666668,5.0,1.082394366197183,0.0,46.92,75.3,72.05,40.0,0.0,7.6000000000000085,59.75,1
STU0863,25,Female,Bihar,District_BIH_2,Rural,Undergraduate,STEM,166000.0,7,1,9300.0,201000.0,15000,41900.0,6,1,1,0.72,79.8,86.75,84.36,0.72,Commerce,0,0,1,9,0,0,4.4,10.5,0,0,0,0,0,0,0,0,0,23714.285714285714,6.0,1.0150602409638554,1.2108433734939759,68.87,85.61,74.99,0.0,0.0,6.950000000000003,62.48,1
STU0864,18,Male,Maharashtra,District_MAH_5,Urban,Undergraduate,Arts,223000.0,4,2,19300.0,214000.0,0,60300.0,2,1,1,0.05,68.98,62.33,64.99,0.73,Humanities,1,1,1,3,1,1,21.8,5.9,0,0,0,0,0,0,0,1,0,55750.0,1.0,1.308968609865471,0.9596412556053812,13.78,65.32,37.15,0.0,35.0,-6.650000000000006,36.66,0
STU0865,20,Male,Odisha,District_ODI_2,Semi-Urban,Undergraduate,Commerce,103000.0,6,2,5900.0,0.0,0,23300.0,4,1,0,0.73,82.87,84.16,91.28,0.95,Mathematics,0,0,1,5,1,1,24.0,3.4,0,0,0,0,0,0,0,0,0,17166.666666666668,2.0,0.9135922330097087,0.0,43.86,68.75,63.56,0.0,0.0,1.289999999999992,48.72,0
STU0866,21,Female,Karnataka,District_KAR_4,Urban,Diploma,Commerce,263000.0,4,1,21900.0,54000.0,0,71900.0,3,0,0,0.24,82.59,79.2,89.59,0.86,Mathematics,1,1,0,8,1,1,23.4,1.3,0,0,0,1,0,0,0,0,0,65750.0,3.0,1.2726235741444867,0.20532319391634982,13.77,75.16,49.42,15.0,0.0,-3.3900000000000006,43.66,0
STU0867,25,Female,Maharashtra,District_MAH_1,Rural,Undergraduate,Arts,73000.0,6,1,5000.0,0.0,0,10500.0,5,0,0,5.52,78.42,80.32,79.0,0.92,Mathematics,1,0,1,7,0,0,16.5,19.2,0,0,0,0,0,1,0,0,0,12166.666666666666,5.0,0.9657534246575342,0.0,55.3,80.11,63.27,15.0,0.0,1.8999999999999915,57.17,1
STU0868,21,Female,Bihar,District_BIH_4,Semi-Urban,Postgraduate,Arts,361000.0,5,1,23000.0,0.0,0,113100.0,4,1,0,0.09,85.83,84.67,68.08,0.95,Languages,1,1,1,7,1,1,21.7,1.3,0,0,0,0,0,0,50000,0,0,72200.0,4.0,1.0778393351800555,0.0,5.98,63.29,52.08,0.0,24.93,-1.1599999999999966,37.61,0
STU0869,19,Male,Rajasthan,District_RAJ_1,Urban,Undergraduate,STEM,193000.0,8,1,10900.0,0.0,15000,26100.0,7,0,0,0.01,70.19,70.93,84.11,0.97,Commerce,1,1,1,4,0,1,21.7,1.4,0,0,0,0,1,0,0,0,0,24125.0,7.0,0.8906735751295337,0.0,20.52,74.77,53.32,15.0,0.0,0.7400000000000091,45.85,0
STU0870,18,Male,Rajasthan,District_RAJ_5,Urban,Higher Secondary,STEM,198000.0,5,1,11300.0,136000.0,40000,39600.0,4,1,1,0.09,55.46,64.82,65.94,0.63,Commerce,1,1,0,5,1,1,18.9,6.2,0,0,0,0,1,0,0,0,0,39600.0,4.0,1.0868686868686868,0.6868686868686869,22.1,79.37,60.53,15.0,0.0,9.359999999999992,49.58,0
STU0871,19,Female,West Bengal,District_WES_1,Semi-Urban,Postgraduate,Vocational,82000.0,8,2,6400.0,234000.0,0,9700.0,6,0,0,0.14,75.16,81.01,67.22,0.77,Languages,1,0,1,6,0,1,22.9,8.5,0,0,0,0,0,0,0,0,0,10250.0,3.0,1.0548780487804879,2.8536585365853657,39.86,98.0,65.23,0.0,0.0,5.8500000000000085,58.58,1
STU0872,16,Female,Bihar,District_BIH_1,Semi-Urban,Postgraduate,STEM,54000.0,5,1,3900.0,0.0,0,12800.0,4,0,1,0.05,61.93,70.97,83.81,0.64,Science,0,0,0,4,0,1,20.9,1.4,0,0,0,0,0,0,0,0,0,10800.0,4.0,1.1037037037037036,0.0,65.85,80.73,70.91,0.0,0.0,9.04,59.15,1
STU0873,19,Female,Bihar,District_BIH_1,Semi-Urban,Undergraduate,Commerce,152000.0,6,2,8400.0,24000.0,0,40700.0,4,1,1,0.04,67.3,60.7,97.67,0.74,Languages,1,0,1,4,0,0,22.4,8.4,0,0,0,0,1,0,0,0,0,25333.333333333332,2.0,0.930921052631579,0.15789473684210525,53.03,64.85,45.7,15.0,0.0,-6.599999999999994,46.98,0
STU0874,16,Male,Maharashtra,District_MAH_2,Rural,Higher Secondary,STEM,212000.0,4,1,11600.0,0.0,0,71100.0,3,1,0,0.4,50.78,54.13,93.86,0.87,Mathematics,1,1,1,6,0,1,19.9,27.5,0,0,0,0,1,0,0,0,0,53000.0,3.0,0.9919811320754717,0.0,27.71,71.92,52.07,15.0,0.0,3.3500000000000014,45.98,0
STU0875,16,Female,Karnataka,District_KAR_2,Semi-Urban,Diploma,Commerce,58000.0,8,1,3100.0,0.0,0,16500.0,7,1,0,0.18,67.23,76.03,82.54,0.65,Languages,1,0,1,6,0,0,21.6,0.9,0,0,0,0,0,0,50000,0,0,7250.0,7.0,0.9258620689655173,0.0,47.36,80.3,69.72,0.0,45.0,8.799999999999997,57.26,1
STU0876,25,Male,Assam,District_ASS_5,Rural,Postgraduate,Commerce,581000.0,7,1,47100.0,0.0,15000,136700.0,6,1,1,0.86,86.4,98.43,80.46,0.52,Mathematics,0,1,1,6,1,0,10.6,5.5,0,0,0,0,0,0,0,0,1,83000.0,6.0,1.233907056798623,0.0,38.78,45.62,81.38,0.0,25.0,12.030000000000001,45.32,0
STU0877,21,Male,Maharashtra,District_MAH_1,Urban,Undergraduate,STEM,748000.0,3,2,59600.0,6000.0,0,249200.0,1,1,0,0.18,74.42,68.13,97.94,0.75,Humanities,1,1,1,8,1,1,21.4,1.3,0,0,0,0,0,0,0,1,0,249333.33333333334,0.5,1.2893048128342246,0.008021390374331552,4.6,19.3,41.49,0.0,35.0,-6.290000000000006,19.8,0
STU0878,20,Female,Uttar Pradesh,District_UTT_3,Urban,Diploma,STEM,182000.0,8,2,9500.0,91000.0,0,40000.0,6,0,0,0.46,50.44,51.33,80.8,0.96,Mathematics,1,0,1,6,1,1,23.0,2.0,0,0,0,0,0,0,0,0,0,22750.0,3.0,0.8461538461538461,0.5,27.22,82.0,46.33,0.0,0.0,0.8900000000000006,45.73,0
STU0879,19,Female,Rajasthan,District_RAJ_5,Semi-Urban,Undergraduate,Commerce,579000.0,8,1,42500.0,0.0,40000,139100.0,7,0,1,0.13,71.14,80.35,75.96,0.63,Commerce,0,1,1,9,0,0,18.5,8.4,1,0,0,0,1,0,0,0,1,72375.0,7.0,1.1901554404145078,0.0,42.15,49.18,70.52,40.0,25.0,9.209999999999994,50.52,0
STU0880,18,Female,Rajasthan,District_RAJ_1,Semi-Urban,Higher Secondary,STEM,76000.0,7,1,4100.0,4000.0,40000,18900.0,6,0,0,0.39,63.12,64.96,94.56,0.93,Languages,1,1,1,6,0,1,18.0,1.3,0,0,0,1,0,0,50000,0,0,10857.142857142857,6.0,1.4223684210526315,0.05263157894736842,19.02,84.0,53.2,15.0,45.0,1.8399999999999963,51.0,1
STU0881,16,Male,West Bengal,District_WES_1,Urban,Higher Secondary,STEM,45000.0,6,1,3900.0,72000.0,100000,9100.0,5,0,0,0.52,71.49,69.03,68.9,0.9,Mathematics,1,0,1,3,0,1,21.9,1.9,0,0,0,0,0,0,50000,0,0,7500.0,5.0,3.4644444444444447,1.6,42.14,99.69,49.13,0.0,45.0,-2.4599999999999937,57.85,1
STU0882,21,Male,Uttar Pradesh,District_UTT_2,Semi-Urban,Undergraduate,Commerce,47000.0,5,1,4100.0,94000.0,15000,14600.0,4,0,0,0.02,68.21,61.91,63.71,0.75,Science,1,0,0,3,1,1,23.9,4.5,0,1,0,0,0,0,20000,0,0,9400.0,4.0,1.676595744680851,2.0,42.34,99.99,41.24,35.0,45.0,-6.299999999999997,61.27,1
STU0883,17,Male,Rajasthan,District_RAJ_5,Urban,Undergraduate,STEM,199000.0,5,1,15700.0,21000.0,40000,29100.0,4,1,0,0.02,91.94,89.25,84.1,0.89,Humanities,0,0,1,6,0,1,24.0,1.6,0,0,0,0,1,0,0,0,0,39800.0,4.0,1.2939698492462313,0.10552763819095477,51.64,74.63,59.77,15.0,0.0,-2.6899999999999977,53.64,1
STU0884,23,Male,Maharashtra,District_MAH_1,Semi-Urban,Undergraduate,Medicine,51000.0,4,2,4500.0,32000.0,0,12200.0,2,1,0,0.13,51.85,45.0,63.64,0.71,Science,1,0,1,8,0,1,18.6,4.0,0,0,0,0,0,0,0,0,0,12750.0,1.0,1.2980392156862746,0.6274509803921569,36.85,74.61,33.44,0.0,0.0,-6.850000000000001,41.84,0
STU0885,25,Female,Uttar Pradesh,District_UTT_1,Semi-Urban,Postgraduate,Arts,613000.0,6,1,51400.0,0.0,0,172000.0,5,1,0,0.18,80.76,84.11,74.18,0.87,Science,1,0,1,8,1,1,20.2,2.2,0,0,0,0,0,0,0,0,1,102166.66666666667,5.0,1.2867862969004893,0.0,25.46,48.11,61.76,0.0,25.0,3.3499999999999943,38.62,0
STU0886,20,Male,Maharashtra,District_MAH_5,Rural,Postgraduate,STEM,68000.0,7,2,5700.0,63000.0,0,22200.0,5,1,0,1.05,88.3,96.67,76.1,0.66,Science,0,1,1,5,0,0,11.6,2.2,0,0,0,1,1,0,50000,0,1,9714.285714285714,2.5,1.3323529411764705,0.9264705882352942,48.55,90.02,76.92,30.0,70.0,8.370000000000005,68.45,1
STU0887,22,Male,Assam,District_ASS_3,Rural,Undergraduate,Commerce,105000.0,6,1,7700.0,0.0,15000,33700.0,5,1,0,0.03,93.17,88.6,80.81,0.82,Humanities,0,0,1,8,0,1,15.4,11.1,0,0,0,0,1,0,0,0,0,17500.0,5.0,1.3438095238095238,0.0,56.02,78.68,56.67,15.0,0.0,-4.570000000000007,55.16,1
STU0888,25,Female,Assam,District_ASS_5,Urban,Undergraduate,Arts,351000.0,6,1,22000.0,0.0,40000,79700.0,5,1,0,0.2,57.99,62.54,97.68,0.82,Humanities,1,0,1,9,0,0,23.2,0.6,0,0,0,0,0,0,0,0,0,58500.0,5.0,1.093162393162393,0.0,42.07,63.82,59.52,0.0,0.0,4.549999999999997,45.63,0
STU0889,17,Non-Binary/Other,Rajasthan,District_RAJ_5,Rural,Undergraduate,STEM,84000.0,5,3,5000.0,31000.0,0,21900.0,2,0,0,2.63,73.91,81.98,68.4,0.68,Humanities,1,0,1,9,0,0,8.2,4.5,0,0,0,0,0,0,20000,0,0,16800.0,0.6666666666666666,0.975,0.36904761904761907,49.88,67.1,70.12,0.0,42.86,8.070000000000007,53.13,1
STU0890,23,Male,Rajasthan,District_RAJ_3,Semi-Urban,Undergraduate,Arts,90000.0,7,1,5700.0,0.0,15000,17900.0,6,0,1,0.69,51.96,54.95,74.28,0.88,Humanities,1,0,0,5,0,1,20.3,1.8,0,0,0,0,1,1,0,0,0,12857.142857142857,6.0,1.1255555555555556,0.0,49.76,78.19,53.26,30.0,0.0,2.990000000000002,55.13,1
STU0891,17,Male,Karnataka,District_KAR_5,Rural,Undergraduate,STEM,225000.0,3,2,17100.0,242000.0,15000,48800.0,1,1,0,0.8,72.46,65.8,65.03,0.73,Science,0,1,0,6,1,0,11.8,3.7,0,0,0,0,0,0,20000,1,0,75000.0,0.5,1.1955555555555555,1.0755555555555556,47.56,65.19,43.61,0.0,51.0,-6.659999999999997,45.78,0
STU0892,19,Male,Assam,District_ASS_1,Rural,Higher Secondary,STEM,98000.0,8,1,5600.0,0.0,40000,32000.0,7,0,0,2.21,55.65,60.96,83.09,0.79,Commerce,1,0,1,8,0,0,11.0,40.6,0,0,0,0,0,0,0,0,0,12250.0,7.0,1.420408163265306,0.0,58.42,80.79,60.87,0.0,0.0,5.310000000000002,55.18,1
STU0893,16,Male,Odisha,District_ODI_5,Rural,Undergraduate,STEM,84000.0,5,1,5100.0,0.0,15000,27900.0,4,1,0,5.87,87.71,90.38,87.65,0.89,Commerce,0,0,1,3,0,0,19.0,6.3,0,0,0,0,0,0,20000,0,0,16800.0,4.0,1.2392857142857143,0.0,70.1,76.96,71.39,0.0,42.86,2.6700000000000017,60.95,1
STU0894,20,Male,Odisha,District_ODI_3,Semi-Urban,Higher Secondary,STEM,93000.0,7,2,6500.0,12000.0,100000,30100.0,5,0,0,0.05,55.12,57.19,78.32,0.92,Humanities,1,0,1,5,1,1,21.0,3.2,0,0,0,0,0,1,0,0,0,13285.714285714286,2.5,2.2376344086021507,0.12903225806451613,30.03,80.16,50.42,15.0,0.0,2.0700000000000003,48.92,0
STU0895,24,Female,West Bengal,District_WES_4,Semi-Urban,Postgraduate,STEM,161000.0,4,2,9600.0,0.0,0,21700.0,2,1,0,0.05,73.1,72.82,69.34,0.98,Languages,1,1,1,3,1,1,20.2,3.2,0,0,0,1,0,0,0,0,0,40250.0,1.0,0.8503105590062112,0.0,13.36,56.4,50.05,15.0,0.0,-0.28000000000000114,37.17,0
STU0896,16,Female,Assam,District_ASS_5,Urban,Undergraduate,Commerce,649000.0,8,1,48400.0,0.0,0,202800.0,7,1,0,1.11,73.45,76.97,83.59,0.86,Mathematics,1,1,1,9,0,1,22.2,1.9,0,1,0,0,1,0,0,0,0,81125.0,7.0,1.2073959938366718,0.0,13.01,45.39,58.18,50.0,0.0,3.519999999999996,40.53,0
STU0897,24,Male,Maharashtra,District_MAH_2,Urban,Higher Secondary,Commerce,361000.0,8,1,31900.0,0.0,0,121700.0,7,0,0,0.0,93.72,99.0,80.49,0.76,Languages,1,1,1,4,1,1,22.9,8.7,0,0,1,0,0,0,20000,0,0,45125.0,7.0,1.3975069252077563,0.0,12.94,66.34,68.81,25.0,9.97,5.280000000000001,47.26,0
STU0898,23,Female,Maharashtra,District_MAH_1,Semi-Urban,Postgraduate,Arts,100000.0,5,2,8100.0,0.0,0,19000.0,3,1,1,0.2,79.47,96.82,66.51,0.31,Languages,1,0,1,9,0,1,24.0,9.9,0,0,1,0,1,0,0,0,0,20000.0,1.5,1.162,0.0,35.46,62.38,82.25,40.0,0.0,17.349999999999994,55.49,1
STU0899,21,Female,Tamil Nadu,District_TAM_1,Urban,Undergraduate,Commerce,121000.0,4,2,9400.0,124000.0,0,27800.0,2,1,0,0.41,62.95,66.63,75.42,0.85,Languages,1,0,1,9,0,1,20.6,3.1,0,0,0,0,0,0,0,0,0,30250.0,1.0,1.1619834710743802,1.024793388429752,34.16,75.83,56.59,0.0,0.0,3.6799999999999926,47.52,0
STU0900,22,Female,Uttar Pradesh,District_UTT_2,Semi-Urban,Undergraduate,Commerce,152000.0,5,1,11300.0,400000.0,15000,44800.0,4,1,1,0.22,60.84,72.9,76.54,0.52,Commerce,1,0,1,3,0,0,23.2,0.7,0,0,1,0,1,0,0,0,0,30400.0,4.0,1.2855263157894736,2.6315789473684212,51.11,86.75,72.67,40.0,0.0,12.060000000000002,64.75,1
STU0901,18,Female,Madhya Pradesh,District_MAD_2,Urban,Undergraduate,Arts,735000.0,6,2,51700.0,0.0,15000,176800.0,4,1,0,0.09,55.77,60.92,97.34,0.79,Mathematics,1,1,0,6,1,1,21.2,2.5,0,0,0,0,1,0,0,0,0,122500.0,2.0,1.1050340136054422,0.0,18.17,32.51,56.0,15.0,0.0,5.149999999999999,31.26,0
STU0902,16,Male,Odisha,District_ODI_5,Rural,Undergraduate,Arts,74000.0,7,1,4300.0,54000.0,15000,25800.0,6,0,0,1.6,84.04,86.45,92.27,0.9,Languages,1,0,1,8,0,0,14.7,6.5,0,0,0,1,1,0,0,0,0,10571.42857142857,6.0,1.2486486486486486,0.7297297297297297,49.48,93.55,66.84,30.0,0.0,2.4099999999999966,63.85,1
STU0903,20,Male,Rajasthan,District_RAJ_2,Rural,Undergraduate,STEM,120000.0,4,1,10500.0,120000.0,0,25700.0,3,1,0,0.45,81.08,84.98,87.91,0.84,Humanities,1,0,1,9,0,0,13.4,8.8,0,0,0,0,1,0,0,1,0,30000.0,3.0,1.2641666666666667,1.0,49.44,92.53,67.75,15.0,35.0,3.9000000000000057,63.21,1
STU0904,17,Female,West Bengal,District_WES_4,Rural,Undergraduate,Medicine,275000.0,8,1,16600.0,0.0,0,76600.0,7,0,0,0.03,77.44,73.11,93.77,0.83,Commerce,1,0,1,8,0,0,14.0,5.1,0,0,0,0,1,0,0,0,0,34375.0,7.0,1.002909090909091,0.0,49.21,71.48,51.16,15.0,0.0,-4.329999999999998,49.9,0
STU0905,20,Female,Madhya Pradesh,District_MAD_3,Semi-Urban,Undergraduate,STEM,638000.0,5,1,34300.0,0.0,0,190200.0,4,1,1,0.17,51.84,56.67,87.95,0.81,Humanities,1,1,1,7,1,1,19.5,4.2,0,0,0,0,0,0,0,0,0,127600.0,4.0,0.9432601880877743,0.0,8.06,41.77,51.47,0.0,0.0,4.829999999999998,29.1,0
STU0906,23,Female,Bihar,District_BIH_2,Rural,Undergraduate,STEM,70000.0,8,2,5700.0,143000.0,0,15600.0,6,1,0,0.87,84.33,75.37,94.33,0.64,Humanities,0,0,0,6,0,0,13.2,10.5,0,0,0,0,0,1,0,0,0,8750.0,3.0,1.2,2.0428571428571427,79.7,95.28,54.74,15.0,0.0,-8.959999999999994,65.22,1
STU0907,24,Male,West Bengal,District_WES_2,Rural,Undergraduate,Commerce,86000.0,4,1,4900.0,279000.0,0,27000.0,3,1,0,0.5,78.88,76.71,62.07,0.91,Languages,1,0,1,4,0,0,16.1,6.0,0,0,0,0,0,0,20000,0,0,21500.0,3.0,0.9976744186046511,3.244186046511628,54.69,94.51,53.89,0.0,41.86,-2.1700000000000017,59.58,1
STU0908,17,Male,Bihar,District_BIH_4,Semi-Urban,Undergraduate,STEM,86000.0,8,3,5600.0,0.0,0,20300.0,5,0,0,0.12,93.37,97.03,77.33,0.85,Humanities,1,0,0,8,0,1,18.5,1.2,0,0,0,0,1,0,0,0,0,10750.0,1.6666666666666667,1.0174418604651163,0.0,45.77,71.66,70.65,15.0,0.0,3.6599999999999966,54.15,1
STU0909,18,Female,Assam,District_ASS_1,Urban,Undergraduate,STEM,44000.0,5,1,2300.0,0.0,0,8900.0,4,1,0,0.38,76.42,86.59,88.38,0.59,Mathematics,1,1,1,3,1,0,17.5,3.7,0,0,1,0,0,1,0,0,0,8800.0,4.0,0.8295454545454546,0.0,24.69,79.22,72.88,40.0,0.0,10.170000000000002,56.88,1
STU0910,18,Male,Bihar,District_BIH_1,Rural,Diploma,Arts,207000.0,5,2,11500.0,0.0,15000,26300.0,3,1,0,3.74,63.68,75.26,82.17,0.54,Humanities,0,1,1,5,0,0,13.5,24.9,0,0,0,0,0,0,0,0,0,41400.0,1.5,0.866183574879227,0.0,56.84,55.83,74.42,0.0,0.0,11.580000000000005,49.51,1
STU0911,16,Male,Bihar,District_BIH_5,Semi-Urban,Undergraduate,Arts,240000.0,3,2,13700.0,0.0,0,47600.0,1,1,0,0.09,67.17,68.75,66.66,0.94,Languages,1,1,0,9,0,1,19.4,1.4,0,0,0,0,0,0,0,0,0,80000.0,0.5,0.8833333333333333,0.0,23.98,47.96,52.33,0.0,0.0,1.5799999999999983,34.66,0
STU0912,23,Male,Karnataka,District_KAR_4,Semi-Urban,Postgraduate,Commerce,206000.0,8,1,10800.0,0.0,100000,58400.0,7,1,0,0.04,57.91,61.85,72.94,0.84,Humanities,1,1,1,6,0,0,20.4,8.7,1,0,0,1,1,0,0,0,0,25750.0,7.0,1.3980582524271845,0.0,30.98,72.62,54.29,55.0,0.0,3.940000000000005,53.44,1
STU0913,21,Male,Karnataka,District_KAR_3,Urban,Undergraduate,Commerce,53000.0,3,1,4100.0,0.0,0,17500.0,2,0,0,0.05,82.53,91.44,72.08,0.64,Commerce,1,0,1,8,0,1,23.3,2.0,0,0,0,1,1,0,50000,0,0,17666.666666666668,2.0,1.258490566037736,0.0,34.09,76.46,72.96,30.0,45.0,8.909999999999997,58.57,1
STU0914,23,Female,Karnataka,District_KAR_3,Urban,Diploma,STEM,53000.0,3,1,4500.0,0.0,100000,8600.0,2,1,0,0.21,81.85,76.87,69.93,0.8,Commerce,1,0,0,5,0,0,19.9,10.2,0,0,0,0,1,0,0,0,0,17666.666666666668,2.0,3.0679245283018868,0.0,63.29,73.36,51.26,15.0,0.0,-4.97999999999999,53.4,1
STU0915,24,Male,Assam,District_ASS_4,Rural,Undergraduate,STEM,83000.0,8,2,5400.0,28000.0,0,15700.0,6,1,0,0.86,59.03,64.46,73.04,0.78,Commerce,1,0,1,3,0,0,13.5,28.1,0,0,0,0,0,0,0,0,1,10375.0,3.0,0.9698795180722891,0.3373493975903614,64.88,84.11,62.36,0.0,25.0,5.429999999999993,59.25,1
STU0916,20,Female,Madhya Pradesh,District_MAD_3,Rural,Diploma,Commerce,102000.0,4,2,8800.0,92000.0,0,14100.0,2,1,0,0.21,57.13,55.16,79.56,0.92,Science,0,0,1,8,0,1,5.6,9.4,0,0,0,0,0,0,0,0,0,25500.0,1.0,1.173529411764706,0.9019607843137255,59.43,75.62,48.08,0.0,0.0,-1.970000000000006,50.37,0
STU0917,18,Male,West Bengal,District_WES_1,Urban,Postgraduate,STEM,318000.0,6,1,18700.0,0.0,0,86700.0,5,1,0,0.1,53.47,55.43,92.49,0.92,Commerce,1,1,1,4,1,1,20.3,5.8,1,0,0,0,0,0,0,0,0,53000.0,5.0,0.9783018867924528,0.0,12.86,65.53,48.39,25.0,0.0,1.9600000000000009,41.36,0
STU0918,20,Male,West Bengal,District_WES_3,Urban,Undergraduate,Arts,71000.0,5,2,4500.0,41000.0,15000,24100.0,3,1,1,0.09,91.04,91.28,88.2,0.98,Commerce,1,0,0,9,0,0,22.6,1.1,0,0,0,0,0,0,0,0,0,14200.0,1.5,1.3112676056338028,0.5774647887323944,52.52,72.85,65.97,0.0,0.0,0.23999999999999488,52.49,1
STU0919,20,Male,Rajasthan,District_RAJ_3,Semi-Urban,Higher Secondary,STEM,48000.0,7,1,2700.0,58000.0,0,12500.0,6,1,1,0.87,60.49,66.1,91.74,0.78,Science,1,0,1,9,0,1,22.7,1.3,1,0,0,0,0,1,50000,0,0,6857.142857142857,6.0,0.9354166666666667,1.2083333333333333,32.56,91.51,60.31,40.0,45.0,5.609999999999992,61.87,1
STU0920,20,Male,Karnataka,District_KAR_4,Semi-Urban,Postgraduate,Arts,130000.0,3,1,9900.0,75000.0,0,33100.0,2,1,1,0.38,65.49,71.79,93.58,0.75,Commerce,1,0,1,6,0,1,20.3,0.8,0,0,0,0,0,0,0,0,0,43333.333333333336,2.0,1.1684615384615384,0.5769230769230769,37.86,73.29,64.45,0.0,0.0,6.300000000000011,49.34,1
STU0921,18,Female,Assam,District_ASS_4,Urban,Undergraduate,Arts,137000.0,4,2,9200.0,0.0,40000,32700.0,2,1,0,0.1,62.62,70.97,75.81,0.67,Languages,1,0,1,5,0,1,23.0,1.0,1,0,1,0,1,0,0,0,0,34250.0,1.0,1.3364963503649636,0.0,38.32,60.05,65.09,65.0,0.0,8.350000000000001,54.7,1
STU0922,25,Male,Rajasthan,District_RAJ_3,Rural,Higher Secondary,Arts,148000.0,8,1,11200.0,68000.0,0,18100.0,7,1,1,2.11,68.61,73.7,73.15,0.8,Commerce,1,0,1,8,0,1,17.6,16.7,0,0,0,1,0,0,20000,0,0,18500.0,7.0,1.0304054054054055,0.4594594594594595,42.35,77.75,62.28,15.0,24.32,5.090000000000003,54.72,1
STU0923,19,Non-Binary/Other,Uttar Pradesh,District_UTT_2,Urban,Diploma,Arts,356000.0,4,2,29100.0,0.0,0,100500.0,2,0,0,0.08,82.13,86.16,62.19,0.84,Commerce,1,1,1,9,1,1,19.6,2.3,0,0,0,0,0,0,20000,0,0,89000.0,1.0,1.2632022471910112,0.0,4.25,49.93,59.07,0.0,10.11,4.030000000000001,33.6,0
STU0924,24,Male,Rajasthan,District_RAJ_4,Semi-Urban,Undergraduate,Arts,59000.0,4,1,4300.0,0.0,0,14800.0,3,0,0,0.22,89.18,99.0,95.36,0.44,Science,1,0,1,6,0,0,21.6,5.2,0,0,0,0,1,0,0,0,0,14750.0,3.0,1.1254237288135593,0.0,49.08,84.33,80.93,15.0,0.0,9.819999999999993,61.81,1
STU0925,25,Female,Madhya Pradesh,District_MAD_5,Rural,Undergraduate,STEM,259000.0,8,1,19700.0,0.0,15000,68700.0,7,1,0,1.39,58.22,52.07,62.5,0.75,Languages,0,1,0,8,0,0,13.3,7.8,0,0,0,0,0,0,0,0,0,32375.0,7.0,1.2359073359073358,0.0,55.58,68.63,39.17,0.0,0.0,-6.149999999999999,44.93,0
STU0926,24,Female,Odisha,District_ODI_5,Urban,Higher Secondary,STEM,114000.0,7,1,10100.0,0.0,0,37000.0,6,1,0,0.1,80.89,94.06,88.16,0.47,Humanities,1,0,1,6,0,1,19.8,10.9,0,0,0,0,0,0,0,0,0,16285.714285714286,6.0,1.3877192982456141,0.0,42.11,78.1,82.36,0.0,0.0,13.170000000000002,56.35,1
STU0927,17,Female,Bihar,District_BIH_1,Rural,Postgraduate,STEM,107000.0,8,1,6700.0,0.0,0,31700.0,7,1,0,3.23,65.87,67.13,74.37,0.95,Mathematics,0,0,0,5,0,0,17.4,3.7,1,0,0,0,0,1,20000,0,0,13375.0,7.0,1.047663551401869,0.0,76.73,76.64,59.94,40.0,33.64,1.259999999999991,64.84,1
STU0928,23,Male,Karnataka,District_KAR_3,Rural,Higher Secondary,Arts,525000.0,7,2,34100.0,0.0,0,155000.0,5,0,1,1.18,94.12,99.0,96.05,0.74,Languages,1,0,1,4,1,0,4.4,4.1,0,0,0,1,0,0,0,0,0,75000.0,2.5,1.0746666666666667,0.0,48.81,47.63,75.05,15.0,0.0,4.8799999999999955,47.44,0
STU0929,23,Male,Odisha,District_ODI_2,Rural,Postgraduate,STEM,91000.0,8,1,7300.0,19000.0,0,30200.0,7,1,0,0.06,63.45,64.5,75.94,0.96,Humanities,0,0,0,6,1,1,21.3,13.4,0,0,0,0,1,0,0,0,0,11375.0,7.0,1.2945054945054946,0.2087912087912088,57.48,82.64,55.89,15.0,0.0,1.0499999999999972,56.64,1
STU0930,22,Female,Rajasthan,District_RAJ_1,Urban,Undergraduate,Arts,225000.0,3,1,17000.0,11000.0,15000,78200.0,2,0,0,0.17,50.32,49.11,91.03,0.95,Languages,1,1,1,4,0,1,18.5,7.1,0,0,0,1,0,0,0,0,0,75000.0,2.0,1.3208888888888888,0.04888888888888889,24.13,66.8,42.8,15.0,0.0,-1.2100000000000009,41.16,0
STU0931,23,Male,Assam,District_ASS_3,Urban,Diploma,STEM,98000.0,7,1,5600.0,0.0,0,24000.0,6,1,1,0.78,73.2,79.11,70.74,0.76,Humanities,1,0,0,4,0,0,21.2,5.3,0,0,0,0,1,0,0,0,1,14000.0,6.0,0.9306122448979591,0.0,62.29,73.61,68.23,15.0,25.0,5.909999999999997,58.78,1
